"Genus...1","sp.","subsp....3","Flora Alpina ID","Genus...5","species","subsp....7","Genus...8","Name (Euro+Med)","Collector's ID","Next collection","Leaf","Seed","Cap","Photo","Herb","~2C","n individuals","Repr mode","2C (final)","SD","PLT","SDT","...24"
"82","2","0","124.82.2.0","Hypochaeris","uniflora",NA,NA,"Hypochaeris uniflora","Luca Pegoraro A-131",NA,"X",NA,NA,NA,"X",NA,NA,NA,"9.74","0.04","2.03","2.51",NA
"82","2","0","124.82.2.0","Hypochaeris","uniflora",NA,NA,"Hypochaeris uniflora","Luca Pegoraro CH-125",NA,"X","X",NA,"X","X","9.31","10","Sexual",NA,NA,NA,NA,NA
"82","2","0","124.82.2.0","Hypochaeris","uniflora",NA,NA,"Hypochaeris uniflora","Luca Pegoraro CH-179",NA,NA,"X",NA,NA,NA,NA,NA,"Sexual",NA,NA,NA,NA,NA
"82","2","0","124.82.2.0","Hypochaeris","uniflora",NA,NA,"Hypochaeris uniflora","Luca Pegoraro CH-95",NA,"X",NA,NA,NA,NA,"9.59","9",NA,NA,NA,NA,NA,NA
"82","2","0","124.82.2.0","Hypochaeris","uniflora",NA,NA,"Hypochaeris uniflora","Oriane Hidalgo 451 (HB Lautaret)",NA,"X",NA,"X","X","X",NA,NA,NA,"9.36","0.03","2.31","2.29",NA
"16","12","0","124.16.12.0","Inula","bifrons",NA,"57","Inula bifrons","ALPS-143",NA,"X","X","X",NA,"X","4.85",NA,NA,"5.07","0.00","2.26","1.75",NA
"16","12","0","124.16.12.0","Inula","bifrons",NA,NA,"Inula bifrons","ALPS-192",NA,"X","X",NA,NA,NA,"4.88",NA,NA,NA,NA,NA,NA,NA
"16","8","0","124.16.8.0","Inula","britannica",NA,NA,"Inula britannica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","11","0","124.16.11.0","Inula","conyzae",NA,NA,"Inula conyzae","CH-159",NA,"X",NA,"X","X","X","7.74","4",NA,NA,NA,NA,NA,NA
"16","11","0","124.16.11.0","Inula","conyzae",NA,NA,"Inula conyzae","FR-657","CATALUNYA/NIMES","X",NA,NA,NA,NA,"4.98","3",NA,"4.94","0.03","2.73","1.86",NA
"16","11","0","124.16.11.0","Inula","conyzae",NA,NA,"Inula conyzae","IT-85",NA,"X","X",NA,NA,NA,"7.33","3","Sexual","8.32","0.18","2.45","2.68",NA
"16","11","0","124.16.11.0","Inula","conyzae",NA,NA,"Inula conyzae","MB 111",NA,"X","X",NA,NA,NA,"7.87","1","Sexual",NA,NA,NA,NA,NA
"16","7","0","124.16.7.0","Inula","ensifolia",NA,NA,"Inula ensifolia","Manica Balant 28",NA,"X",NA,"X","X","X",NA,NA,NA,"3.81","0.01","3.21","2.67",NA
"16","7","0","124.16.7.0","Inula","ensifolia",NA,NA,"Inula ensifolia","OH 465a",NA,"X",NA,"X","X","X","3.96","2",NA,NA,NA,NA,NA,NA
"16","7","0","124.16.7.0","Inula","ensifolia",NA,NA,"Inula ensifolia","RBGK 1977-1183",NA,"X",NA,"X","X",NA,NA,NA,NA,"4.02","0.05","3.56","2.71",NA
"16","3","0","124.16.3.0","Inula","germanica",NA,NA,"Inula germanica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1","0","124.16.1.0","Inula","helenium",NA,NA,"Inula helenium","HB Lautaret (as Telekia speciosa)",NA,"X",NA,"X","X",NA,"4.85","5","Sexual","5.01","0.08","3.39","1.98",NA
"16","1","0","124.16.1.0","Inula","helenium",NA,NA,"Inula helenium","Manica Balant 57, check ID",NA,"X",NA,"X","X","X",NA,NA,NA,"4.80","0.03","5.54","3.65",NA
"16","1","0","124.16.1.0","Inula","helenium",NA,NA,"Inula helenium","RBGK 2008-1457",NA,"X",NA,NA,NA,NA,NA,NA,NA,"4.63","0.08","3.14","1.96",NA
"16","1","0","124.16.1.0","Inula","helenium",NA,NA,"Inula helenium","RBGK 2014-541",NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2","0","124.16.2.0","Inula","helvetica",NA,NA,"Inula helvetica","FR-522",NA,"X",NA,"X","X","X","4.54","16","Sexual","4.55","0.01","3.70","2.55",NA
"16","6","0","124.16.6.0","Inula","hirta",NA,NA,"Inula hirta","CH-32",NA,"X",NA,NA,NA,NA,"3.95","9",NA,NA,NA,NA,NA,NA
"16","6","0","124.16.6.0","Inula","hirta",NA,NA,"Inula hirta","Luca Pegoraro IT-32",NA,"X",NA,NA,NA,"X","3.88",NA,NA,"3.89","0.01","2.58","2.45",NA
"16","6","0","124.16.6.0","Inula","hirta",NA,NA,"Inula hirta","Luca Pegoraro IT-58",NA,"X",NA,NA,NA,NA,"3.93","4",NA,NA,NA,NA,NA,NA
"16","6","0","124.16.6.0","Inula","hirta",NA,NA,"Inula hirta","RBGK 1977-1184",NA,"X",NA,"X","X",NA,"3.69",NA,NA,"3.69","0.02","2.94","2.92",NA
"16","10","0","124.16.10.0","Inula","montana",NA,NA,"Inula montana","ALPS-193",NA,"X","X",NA,NA,"X","3.50",NA,NA,"3.50","0.00","2.94","2.20",NA
"16","10","0","124.16.10.0","Inula","montana",NA,NA,"Inula montana","Rolland Douzet 05-07-2017 (Saint Crepin)",NA,"X",NA,"X","X","X","3.31",NA,NA,"3.30","0.05","2.86","2.46",NA
"16","9","0","124.16.9.0","Inula","oculus-christi",NA,NA,"Inula oculus-christi","Luca Pegoraro A-31",NA,"X","X","X","X","X",NA,NA,"Sexual?","4.88","0.04","3.18","2.25",NA
"16","9","0","124.16.9.0","Inula","oculus-christi",NA,NA,"Inula oculus-christi","RBGK 1978-4798",NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","4","0","124.16.4.0","Inula","salicina",NA,NA,"Inula salicina","ALPS-176",NA,"X","X",NA,NA,"X","3.54",NA,NA,NA,NA,NA,NA,NA
"16","4","0","124.16.4.0","Inula","salicina",NA,NA,"Inula salicina","ALPS-185",NA,"X","X","X",NA,"X","3.49",NA,NA,NA,NA,NA,NA,NA
"16","4","0","124.16.4.0","Inula","salicina",NA,NA,"Inula salicina","ALPS-186",NA,"X","X",NA,NA,"X","3.52",NA,NA,NA,NA,NA,NA,NA
"16","4","0","124.16.4.0","Inula","salicina",NA,NA,"Inula salicina","FR-426",NA,"X",NA,"X","X","X","5.22",NA,NA,"5.22","0.07","2.39","2.87",NA
"16","4","0","124.16.4.0","Inula","salicina",NA,NA,"Inula salicina","Luca Pegoraro A-10",NA,"X",NA,NA,NA,"X",NA,NA,NA,"3.61","0.04","3.60","2.49",NA
"16","4","0","124.16.4.0","Inula","salicina",NA,NA,"Inula salicina","RBGK 1986-215",NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","5","0","124.16.5.0","Inula","spiraeifolia",NA,NA,"Inula spiraeifolia","Luca Pegoraro FR-727",NA,"X","X","X","X","X",NA,NA,"Sexual","3.26","0.04","3.38","2.51",NA
"16","5","0","124.16.5.0","Inula","spiraeifolia",NA,NA,"Inula spiraeifolia","Manica Balant 27",NA,"X",NA,"X","X","X",NA,NA,NA,"3.73","0.01","3.78","2.36",NA
"48","22","0","124.48.22.0","Senecio","abrotanifolius",NA,"58","Jacobaea abrotanifolia","CH-185",NA,"X","X","X","X","X","5.90",NA,"Sexual?","6.01","0.01","1.87","1.84",NA
"48","22","0","124.48.22.0","Senecio","abrotanifolius",NA,NA,"Jacobaea abrotanifolia","FR-590",NA,"X",NA,NA,NA,NA,"13.32",NA,NA,"13.32","0.10","3.04","3.26",NA
"48","22","0","124.48.22.0","Senecio","abrotanifolius",NA,NA,"Jacobaea abrotanifolia","IT-101",NA,"X","X",NA,NA,NA,"6.06","8","Sexual",NA,NA,NA,NA,NA
"48","22","0","124.48.22.0","Senecio","abrotanifolius",NA,NA,"Jacobaea abrotanifolia","OH 471 (check FCM, notebook 4)",NA,"X",NA,"X","X","X","5.93",NA,NA,NA,NA,NA,NA,NA
"48","22","0","124.48.22.0","Senecio","abrotanifolius",NA,NA,"Jacobaea abrotanifolia","OH 59",NA,"X",NA,"X","X","X",NA,NA,NA,"5.97","0.02","2.45","2.41",NA
"48","22","0","124.48.22.0","Senecio","abrotanifolius",NA,NA,"Jacobaea abrotanifolia","Oriane Hidalgo (HB Lautaret)",NA,"X",NA,"X","X","X","13.60",NA,"Sexual",NA,NA,NA,NA,NA
"48","0","0","124.48","Senecio","adonidifolius",NA,NA,"Jacobaea adonicifolia","FR-575, JB Lautaret",NA,"X",NA,"X","X","X","6.07","7",NA,"6.07","0.09","3.08","2.89",NA
"48","15","0","124.48.15.0","Senecio","alpinus",NA,NA,"Jacobaea alpina","CH-183",NA,"X","X",NA,NA,NA,"4.76","4","Sexual",NA,NA,NA,NA,NA
"48","15","0","124.48.15.0","Senecio","alpinus",NA,NA,"Jacobaea alpina","FR-594, JB Lautaret",NA,"X","X","X","X","X","4.57",NA,NA,"4.58","0.02","2.98","2.69",NA
"48","15","0","124.48.15.0","Senecio","alpinus",NA,NA,"Jacobaea alpina","Luca Pegoraro A-21",NA,"X",NA,"X","X","X","4.10","10",NA,NA,NA,NA,NA,NA
"48","15","0","124.48.15.0","Senecio","alpinus",NA,NA,"Jacobaea alpina","Luca Pegoraro CH-117",NA,"X","X",NA,"X","X",NA,NA,"Sexual","4.50","0.02","2.97","2.81",NA
"48","15","0","124.48.15.0","Senecio","alpinus",NA,NA,"Jacobaea alpina","Luca Pegoraro CH-119",NA,"X",NA,"X","X","X","4.52","7",NA,NA,NA,NA,NA,NA
"48","18","0","124.48.18.0","Senecio","aquaticus",NA,NA,"Jacobaea aquatica","Luca Pegoraro A-29, check ID","CATALUNYA","X","X","X","X","X","4.12","5",NA,NA,NA,NA,NA,NA
"48","18","0","124.48.18.0","Senecio","aquaticus",NA,NA,"Jacobaea aquatica","Luca Pegoraro CH-73",NA,"X","X","X","X","X",NA,NA,"Sexual","4.43","0.02","2.84","1.73",NA
"48","2","2","124.48.2.2","Senecio","incanus","carniolicus",NA,"Jacobaea carniolica","Luca Pegoraro A-119 (2x noricus)",NA,"X","X","X","X","X",NA,NA,"Sexual","6.37","0.03","3.03","3.00",NA
"48","2","2","124.48.2.2","Senecio","incanus","carniolicus",NA,"Jacobaea carniolica","Luca Pegoraro A-65 (4x disjunctus?)",NA,"X","X","X","X","X","17.34","3","Sexual?",NA,NA,NA,NA,NA
"48","2","2","124.48.2.2","Senecio","incanus","carniolicus",NA,"Jacobaea carniolica","Luca Pegoraro A-65A (6x carniolicus?)",NA,"X","X","X","X","X","17.29","12","Fail","17.08","0.05","1.99","2.31",NA
"48","2","2","124.48.2.2","Senecio","incanus","carniolicus",NA,"Jacobaea carniolica","Luca Pegoraro A-65B (4x disjunctus?)",NA,"X","X","X","X","X","17.41","7","Sexual","16.76","0.10","2.23","2.88",NA
"48","2","2","124.48.2.2","Senecio","incanus","carniolicus",NA,"Jacobaea carniolica","Luca Pegoraro A-65C (doubtful)",NA,"X","X",NA,NA,"X","17.46","2",NA,NA,NA,NA,NA,NA
"48","2","2","124.48.2.2","Senecio","incanus","carniolicus",NA,"Jacobaea carniolica","Luca Pegoraro CH-84",NA,"X",NA,NA,NA,NA,"7.30","3",NA,NA,NA,NA,NA,NA
"48","19","0","124.48.19.0","Senecio","erraticus",NA,NA,"Jacobaea erratica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","20","0","124.48.20.0","Senecio","erucifolius",NA,NA,"Jacobaea erucifolia","FR-562, Rolland Douzet 28-07-17",NA,"X",NA,"X","X",NA,"4.66","2","Sexual","4.76","0.05","2.06","1.72",NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","ALPS-301",NA,"X","X",NA,NA,"X","7.19",NA,NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-460",NA,"X","X","X","X","X","7.46","10",NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-461",NA,"X",NA,NA,NA,NA,"7.36","20",NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-548, Galibier",NA,"X",NA,NA,NA,NA,"7.27","6",NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-661",NA,"X",NA,NA,NA,NA,"7.25","10","Sexual",NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-662",NA,"X",NA,NA,NA,NA,"6.98","10","Sexual",NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-664",NA,"X",NA,NA,NA,NA,"6.94","6","Sexual",NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-672",NA,"X",NA,NA,NA,NA,"6.98","9","Sexual",NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-683",NA,"X",NA,NA,NA,NA,"6.94","15",NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-690",NA,"X",NA,NA,NA,NA,"7.16","4",NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-691",NA,"X",NA,NA,NA,NA,"7.20","6",NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-692a",NA,"X",NA,NA,NA,NA,"7.10","16",NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-692b",NA,"X",NA,NA,NA,NA,"7.11","10","Sexual",NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-702",NA,"X",NA,NA,NA,NA,"7.16","2",NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","incanus",NA,"jacobaea incana","FR-708",NA,"X",NA,NA,NA,NA,"7.10","11",NA,NA,NA,NA,NA,NA
"48","2","1","124.48.2.1","Senecio","incanus","ind",NA,"jacobaea incana","Rolland Douzet 07-07-2017 (Galibier)",NA,"X",NA,"X","X","X","7.12",NA,NA,"7.05","0.05","2.06","2.25",NA
"48","2","3","124.48.2.3","Senecio","incanus","insubricus",NA,"Jacobaea insubrica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","1","0","124.48.1.0","Senecio","cineraria",NA,NA,"Jacobaea maritima",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","13","0","124.48.13.0","Senecio","paludosus",NA,NA,"Jacobaea paludosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","3","0","124.48.3.0","Senecio","persoonii",NA,NA,"Jacobaea persoonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","16","0","124.48.16.0","Senecio","subalpinus",NA,NA,"Jacobaea subalpina","FR-576, JB Lautaret",NA,"X","X","X","X","X","4.54","14","Sexual","4.54","0.05","2.85","2.14",NA
"48","16","0","124.48.16.0","Senecio","subalpinus",NA,NA,"Jacobaea subalpina","Luca Pegoraro A-20",NA,"X",NA,NA,NA,NA,"4.52","1",NA,NA,NA,NA,NA,NA
"48","16","0","124.48.16.0","Senecio","subalpinus",NA,NA,"Jacobaea subalpina","Luca Pegoraro A-21",NA,"X",NA,"X","X","X",NA,NA,NA,"4.39","0.12","2.63","2.02",NA
"48","4","0","124.48.4.0","Senecio","halleri",NA,NA,"Jacobaea uniflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","17","0","124.48.17.0","Senecio","jacobaea",NA,NA,"Jacobaea vulgaris","ALPS-157",NA,"X","X",NA,NA,"X","17.77",NA,NA,NA,NA,NA,NA,NA
"48","17","0","124.48.17.0","Senecio","jacobaea",NA,NA,"Jacobaea vulgaris","ALPS-220",NA,"X","X","X",NA,"X","4.69",NA,NA,NA,NA,NA,NA,NA
"48","17","0","124.48.17.0","Senecio","jacobaea",NA,NA,"Jacobaea vulgaris","Luca Pegoraro FR-396",NA,"X",NA,"X","X","X","4.74","10",NA,"4.79","0.08","3.09","2.42",NA
"59","1","0","124.59.1.0","Jurinea","mollis",NA,"59","Jurinea mollis","Manica Balant 22",NA,"X","X","X","X","X",NA,NA,"Sexual","3.46","0.01","2.69","2.74",NA
"59","1","0","124.59.1.0","Jurinea","mollis",NA,NA,"Jurinea mollis","Manica Balant 24",NA,"X",NA,"X","X","X",NA,NA,NA,"3.56","0.02","2.54","2.41",NA
"65","3","0","124.65.3.0","Serratula","lycopifolia",NA,NA,"Klasea lycopifolia","Manica Balant 25",NA,"X","X",NA,NA,NA,NA,NA,"Sexual","7.12","0.01","2.17","2.53",NA
"65","3","0","124.65.3.0","Serratula","lycopifolia",NA,"60","Klasea lycopifolia","Manica Balant 32",NA,"X",NA,"X","X","X",NA,NA,NA,"7.23","0.02","3.64","3.40",NA
"65","2","0","124.65.2.0","Serratula","nudicaulis",NA,NA,"Klasea nudicaulis",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","1","0","124.90.1.0","Cicerbita","alpina",NA,NA,"Lactuca alpina","Luca Pegoraro A-108 (check FCM, notebook 4)",NA,"X",NA,NA,NA,NA,"11.95","10",NA,NA,NA,NA,NA,NA
"90","1","0","124.90.1.0","Cicerbita","alpina",NA,NA,"Lactuca alpina","Luca Pegoraro A-85 (check FCM, notebook 4)",NA,"X","X",NA,"X","X","12.09","7","Sexual",NA,NA,NA,NA,NA
"90","1","0","124.90.1.0","Cicerbita","alpina",NA,NA,"Lactuca alpina","Luca Pegoraro CH-107 (check FCM, notebook 4)",NA,"X","X",NA,NA,"X","11.91","8","Sexual",NA,NA,NA,NA,NA
"90","1","0","124.90.1.0","Cicerbita","alpina",NA,"61","Lactuca alpina","Manica Balant 12",NA,"X",NA,"X","X","X",NA,NA,NA,"12.02","0.18","3.35","2.67",NA
"90","1","0","124.90.1.0","Cicerbita","alpina",NA,NA,"Lactuca alpina","Oriane Hidalgo & FR-584 (HB Lautaret)",NA,"X","X","X","X","X","6.77","3",NA,"6.72","0.03","2.84","3.43",NA
"92","1","0","124.92.1.0","Mycelis","muralis",NA,NA,"Lactuca muralis","ALPS-121",NA,"X","X","X",NA,"X","3.76",NA,NA,"3.97","0.08","3.05","1.99",NA
"92","1","0","124.92.1.0","Mycelis","muralis",NA,NA,"Lactuca muralis","ALPS-125","CATALUNYA","X",NA,NA,NA,NA,"3.84",NA,NA,NA,NA,NA,NA,NA
"92","1","0","124.92.1.0","Mycelis","muralis",NA,NA,"Lactuca muralis","ALPS-131",NA,"X",NA,NA,NA,NA,"3.79",NA,NA,NA,NA,NA,NA,NA
"92","1","0","124.92.1.0","Mycelis","muralis",NA,NA,"Lactuca muralis","ALPS-138",NA,"X",NA,NA,NA,NA,"3.82",NA,NA,NA,NA,NA,NA,NA
"92","1","0","124.92.1.0","Mycelis","muralis",NA,NA,"Lactuca muralis","ALPS-13b",NA,"X",NA,NA,NA,NA,"3.83",NA,NA,NA,NA,NA,NA,NA
"92","1","0","124.92.1.0","Mycelis","muralis",NA,NA,"Lactuca muralis","ALPS-159",NA,"X",NA,NA,NA,NA,"3.82",NA,NA,NA,NA,NA,NA,NA
"92","1","0","124.92.1.0","Mycelis","muralis",NA,NA,"Lactuca muralis","ALPS-159",NA,"X","X",NA,NA,"X","3.80",NA,NA,NA,NA,NA,NA,NA
"92","1","0","124.92.1.0","Mycelis","muralis",NA,NA,"Lactuca muralis","CH-11",NA,"X",NA,NA,NA,"X","3.79","6",NA,NA,NA,NA,NA,NA
"92","1","0","124.92.1.0","Mycelis","muralis",NA,NA,"Lactuca muralis","Luca Pegoraro CH-111",NA,"X",NA,NA,NA,NA,"3.87","10",NA,NA,NA,NA,NA,NA
"89","7","0","124.89.7.0","Lactuca","perennis",NA,NA,"Lactuca perennis","ALPS-117","NIMES","X","X",NA,NA,"X","4.86",NA,NA,"4.90","0.03","2.32","1.95",NA
"89","7","0","124.89.7.0","Lactuca","perennis",NA,NA,"Lactuca perennis","ALPS-166",NA,"X","X",NA,NA,"X","4.83",NA,NA,NA,NA,NA,NA,NA
"89","7","0","124.89.7.0","Lactuca","perennis",NA,NA,"Lactuca perennis","Luca Pegoraro IT-23b",NA,"X",NA,NA,NA,NA,"5.02","4",NA,"5.02","0.09","2.20","1.79",NA
"89","7","0","124.89.7.0","Lactuca","perennis",NA,NA,"Lactuca perennis","Luca Pegoraro IT-31",NA,"X",NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA
"90","2","0","124.90.2.0","Cicerbita","plumieri",NA,NA,"Lactuca plumieri","Oriane Hidalgo (HB Lautaret)",NA,"X","X","X","X",NA,"11.93",NA,NA,"11.93","0.03","3.29","2.89",NA
"89","2","2","124.89.2.2","Lactuca","quercina","chaixii",NA,"Lactuca quercina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2","1","124.89.2.1","Lactuca","quercina","quercina",NA,"Lactuca quercina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","5","0","124.89.5.0","Lactuca","saligna",NA,NA,"Lactuca saligna",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","4","0","124.89.4.0","Lactuca","sativa",NA,NA,"Lactuca sativa",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","3","0","124.89.3.0","Lactuca","serriola",NA,NA,"Lactuca serriola","ALPS-152",NA,"X",NA,NA,NA,"X","6.01",NA,NA,NA,NA,NA,NA,NA
"89","3","0","124.89.3.0","Lactuca","serriola",NA,NA,"Lactuca serriola","FR-428",NA,"X",NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA
"89","3","0","124.89.3.0","Lactuca","serriola",NA,NA,"Lactuca serriola","FR-703a",NA,"X","X","X","X","X","6.37",NA,NA,"6.37","0.06","3.35","2.00",NA
"89","3","0","124.89.3.0","Lactuca","serriola",NA,NA,"Lactuca serriola","IT-80, possibly hybrid",NA,"X","X",NA,NA,"X","6.16","5","Sexual",NA,NA,NA,NA,NA
"89","0","0","124.89","Lactuca","sp.",NA,NA,"Lactuca sp.","FR-574",NA,"X",NA,NA,NA,NA,"6.28","8",NA,"6.36","0.04","3.88","3.47",NA
"89","8","0","124.89.8.0","Lactuca","tenerrima",NA,NA,"Lactuca tenerrima",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","1","0","124.89.1.0","Lactuca","viminea","ind",NA,"Lactuca viminea","Oriane Hidalgo (Hautes-Alpes France)",NA,"X","X","X","X","X","4.59",NA,"Fail","4.57","0.02","3.79","2.33",NA
"89","1","2","124.89.1.2","Lactuca","viminea","chondrilliflora",NA,"Lactuca viminea subsp. chondriliifolia",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","1","1","124.89.1.1","Lactuca","viminea","viminea",NA,"Lactuca viminea subsp. viminea",NA,"CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","6","0","124.89.6.0","Lactuca","virosa",NA,NA,"Lactuca virosa","RBGK-wild",NA,NA,NA,"X","X",NA,"6.03",NA,NA,"6.03","0.02","3.25","2.24",NA
"10","6","0","124.10.6.0","Gnaphalium","luteoalbum",NA,"62","Laphangium luteoalbum","CH-157",NA,"X","X",NA,NA,NA,NA,NA,"Sexual","2.24","0.02","3.07","1.95",NA
"96","1","0","124.96.1.0","Lapsana","communis","ind",NA,"Lapsana communis","Luca Pegoraro CH-43",NA,"X",NA,NA,NA,NA,"2.57","6",NA,NA,NA,NA,NA,NA
"96","1","0","124.96.1.0","Lapsana","communis","ind",NA,"Lapsana communis","Luca Pegoraro CH-6",NA,"X",NA,NA,NA,"X","2.52","3",NA,NA,NA,NA,NA,NA
"96","1","0","124.96.1.0","Lapsana","communis","ind",NA,"Lapsana communis","Luca Pegoraro IT-43",NA,"X","X",NA,NA,"X","2.58",NA,"Sexual","2.62","0.02","3.08","2.42",NA
"96","1","0","124.96.1.0","Lapsana","communis","ind","63","Lapsana communis","Maarten Christenhusz (Garden UK)",NA,"X",NA,"X","X","X","2.54",NA,NA,"2.54","0.01","3.67","1.75",NA
"96","1","0","124.96.1.0","Lapsana","communis","ind",NA,"Lapsana communis","OH 291 Kew",NA,"X",NA,"X","X","X","2.55",NA,NA,"2.55","0.01","3.37","2.35",NA
"96","1","1","124.96.1.1","Lapsana","communis","communis",NA,"Lapsana communis subsp. communis","GR 566",NA,"X",NA,NA,NA,NA,"2.62",NA,"Sexual","2.62","0.01","2.65","2.75",NA
"96","1","2","124.96.1.2","Lapsana","communis","intermedia",NA,"Lapsana communis subsp. intermedia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","9","0","124.83.9.0","Leontodon","berinii",NA,"64","Leontodon berinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","7","0","124.83.7.0","Leontodon","crispus",NA,NA,"Leontodon crispus","ALPS-217",NA,"X","X","X","X","X","5.06",NA,NA,"5.11","0.05","2.73","1.86",NA
"83","7","0","124.83.7.0","Leontodon","crispus",NA,NA,"Leontodon crispus","ALPS-32",NA,"X",NA,NA,NA,"X","4.80",NA,NA,NA,NA,NA,NA,NA
"83","7","0","124.83.7.0","Leontodon","crispus",NA,NA,"Leontodon crispus","ALPS-46",NA,"X","X",NA,NA,"X","4.66",NA,NA,NA,NA,NA,NA,NA
"83","7","0","124.83.7.0","Leontodon","crispus",NA,NA,"Leontodon crispus","FR-695",NA,"X",NA,NA,NA,NA,"5.04","6",NA,NA,NA,NA,NA,NA
"83","7","0","124.83.7.0","Leontodon","crispus",NA,NA,"Leontodon crispus","Luca Pegoraro IT-23a",NA,"X",NA,NA,NA,NA,"2.18",NA,NA,NA,NA,NA,NA,NA
"83","6","0","124.83.6.0","Leontodon","hirtus",NA,NA,"Leontodon hirtus","ALPS-R9","CATALUNYA/NIMES","X","X",NA,NA,"X","4.80",NA,NA,NA,NA,NA,NA,NA
"83","6","0","124.83.6.0","Leontodon","hirtus",NA,NA,"Leontodon hirtus","Luca Pegoraro IT-30",NA,"X","X",NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA
"83","5","0","124.83.5.0","Leontodon","hispidus",NA,NA,"Leontodon hispidus","ALPS-13","CATALUNYA","X","X",NA,NA,"X","4.76",NA,NA,NA,NA,NA,NA,NA
"83","5","0","124.83.5.0","Leontodon","hispidus",NA,NA,"Leontodon hispidus","ALPS-48",NA,"X","X",NA,NA,"X","4.81",NA,NA,NA,NA,NA,NA,NA
"83","5","0","124.83.5.0","Leontodon","hispidus",NA,NA,"Leontodon hispidus","ALPS-69",NA,"X","X",NA,NA,"X","4.90",NA,NA,NA,NA,NA,NA,NA
"83","5","0","124.83.5.0","Leontodon","hispidus",NA,NA,"Leontodon hispidus","ALPS-R10",NA,"X","X",NA,NA,"X","4.96",NA,NA,NA,NA,NA,NA,NA
